Case,Item_Type,date,price_usd,volume
Chroma Case,Case,2016-03-20T01:00:00Z,0.113,19997
Chroma Case,Case,2016-03-21T01:00:00Z,0.111,16253
Chroma Case,Case,2016-03-22T01:00:00Z,0.109,16019
Chroma Case,Case,2016-03-23T01:00:00Z,0.106,15545
Chroma Case,Case,2016-03-24T01:00:00Z,0.108,19439
Chroma Case,Case,2016-03-25T01:00:00Z,0.107,17953
Chroma Case,Case,2016-03-26T01:00:00Z,0.108,16905
Chroma Case,Case,2016-03-27T01:00:00Z,0.102,18336
Chroma Case,Case,2016-03-28T01:00:00Z,0.1,14600
Chroma Case,Case,2016-03-29T01:00:00Z,0.1,15775
Chroma Case,Case,2016-03-30T01:00:00Z,0.098,15597
Chroma Case,Case,2016-03-31T01:00:00Z,0.099,17751
Chroma Case,Case,2016-04-01T01:00:00Z,0.105,21081
Chroma Case,Case,2016-04-02T01:00:00Z,0.107,19345
Chroma Case,Case,2016-04-03T01:00:00Z,0.098,28956
Chroma Case,Case,2016-04-04T01:00:00Z,0.107,22226
Chroma Case,Case,2016-04-05T01:00:00Z,0.112,18316
Chroma Case,Case,2016-04-06T01:00:00Z,0.115,16016
Chroma Case,Case,2016-04-07T01:00:00Z,0.114,15378
Chroma Case,Case,2016-04-08T01:00:00Z,0.117,18896
Chroma Case,Case,2016-04-09T01:00:00Z,0.115,17867
Chroma Case,Case,2016-04-10T01:00:00Z,0.113,19353
Chroma Case,Case,2016-04-11T01:00:00Z,0.111,14893
Chroma Case,Case,2016-04-12T01:00:00Z,0.117,15710
Chroma Case,Case,2016-04-13T01:00:00Z,0.113,12794
Chroma Case,Case,2016-04-14T01:00:00Z,0.116,13758
Chroma Case,Case,2016-04-15T01:00:00Z,0.117,16213
Chroma Case,Case,2016-04-16T01:00:00Z,0.115,16593
Chroma Case,Case,2016-04-17T01:00:00Z,0.109,15349
Chroma Case,Case,2016-04-18T01:00:00Z,0.11,14315
Chroma Case,Case,2016-04-19T01:00:00Z,0.109,12728
Chroma Case,Case,2016-04-20T01:00:00Z,0.111,12068
Chroma Case,Case,2016-04-21T01:00:00Z,0.109,12199
Chroma Case,Case,2016-04-22T01:00:00Z,0.108,13117
Chroma Case,Case,2016-04-23T01:00:00Z,0.111,14327
Chroma Case,Case,2016-04-24T01:00:00Z,0.106,14513
Chroma Case,Case,2016-04-25T01:00:00Z,0.109,14732
Chroma Case,Case,2016-04-26T01:00:00Z,0.107,12411
Chroma Case,Case,2016-04-27T01:00:00Z,0.111,13897
Chroma Case,Case,2016-04-28T01:00:00Z,0.103,16057
Chroma Case,Case,2016-04-29T01:00:00Z,0.111,21522
Chroma Case,Case,2016-04-30T01:00:00Z,0.112,19004
Chroma Case,Case,2016-05-01T01:00:00Z,0.106,17104
Chroma Case,Case,2016-05-02T01:00:00Z,0.106,15186
Chroma Case,Case,2016-05-03T01:00:00Z,0.108,14049
Chroma Case,Case,2016-05-04T01:00:00Z,0.106,13919
Chroma Case,Case,2016-05-05T01:00:00Z,0.107,13807
Chroma Case,Case,2016-05-06T01:00:00Z,0.108,14507
Chroma Case,Case,2016-05-07T01:00:00Z,0.104,13891
Chroma Case,Case,2016-05-08T01:00:00Z,0.104,14464
Chroma Case,Case,2016-05-09T01:00:00Z,0.099,11487
Chroma Case,Case,2016-05-10T01:00:00Z,0.103,11325
Chroma Case,Case,2016-05-11T01:00:00Z,0.101,11791
Chroma Case,Case,2016-05-12T01:00:00Z,0.1,12076
Chroma Case,Case,2016-05-13T01:00:00Z,0.101,12517
Chroma Case,Case,2016-05-14T01:00:00Z,0.098,16113
Chroma Case,Case,2016-05-15T01:00:00Z,0.094,13517
Chroma Case,Case,2016-05-16T01:00:00Z,0.092,11219
Chroma Case,Case,2016-05-17T01:00:00Z,0.088,11483
Chroma Case,Case,2016-05-18T01:00:00Z,0.088,9425
Chroma Case,Case,2016-05-19T01:00:00Z,0.09,11074
Chroma Case,Case,2016-05-20T01:00:00Z,0.088,10710
Chroma Case,Case,2016-05-21T01:00:00Z,0.086,11363
Chroma Case,Case,2016-05-22T01:00:00Z,0.088,9524
Chroma Case,Case,2016-05-23T01:00:00Z,0.085,8301
Chroma Case,Case,2016-05-24T01:00:00Z,0.086,9624
Chroma Case,Case,2016-05-25T01:00:00Z,0.089,8915
Chroma Case,Case,2016-05-26T01:00:00Z,0.086,8086
Chroma Case,Case,2016-05-27T01:00:00Z,0.09,9935
Chroma Case,Case,2016-05-28T01:00:00Z,0.09,9739
Chroma Case,Case,2016-05-29T01:00:00Z,0.087,9321
Chroma Case,Case,2016-05-30T01:00:00Z,0.085,8891
Chroma Case,Case,2016-05-31T01:00:00Z,0.084,9064
Chroma Case,Case,2016-06-01T01:00:00Z,0.087,11297
Chroma Case,Case,2016-06-02T01:00:00Z,0.084,9897
Chroma Case,Case,2016-06-03T01:00:00Z,0.085,10500
Chroma Case,Case,2016-06-04T01:00:00Z,0.087,11180
Chroma Case,Case,2016-06-05T01:00:00Z,0.085,9767
Chroma Case,Case,2016-06-06T01:00:00Z,0.08,9285
Chroma Case,Case,2016-06-07T01:00:00Z,0.078,6872
Chroma Case,Case,2016-06-08T01:00:00Z,0.079,8491
Chroma Case,Case,2016-06-09T01:00:00Z,0.08,10351
Chroma Case,Case,2016-06-10T01:00:00Z,0.08,8911
Chroma Case,Case,2016-06-11T01:00:00Z,0.08,8744
Chroma Case,Case,2016-06-12T01:00:00Z,0.081,7792
Chroma Case,Case,2016-06-13T01:00:00Z,0.078,8123
Chroma Case,Case,2016-06-14T01:00:00Z,0.079,7618
Chroma Case,Case,2016-06-15T01:00:00Z,0.076,7864
Chroma Case,Case,2016-06-16T01:00:00Z,0.079,9262
Chroma Case,Case,2016-06-17T01:00:00Z,0.076,10687
Chroma Case,Case,2016-06-18T01:00:00Z,0.08,10039
Chroma Case,Case,2016-06-19T01:00:00Z,0.079,9364
Chroma Case,Case,2016-06-20T01:00:00Z,0.077,9156
Chroma Case,Case,2016-06-21T01:00:00Z,0.077,8533
Chroma Case,Case,2016-06-22T01:00:00Z,0.078,8658
Chroma Case,Case,2016-06-23T01:00:00Z,0.071,10035
Chroma Case,Case,2016-06-24T01:00:00Z,0.067,10393
Chroma Case,Case,2016-06-25T01:00:00Z,0.066,9294
Chroma Case,Case,2016-06-26T01:00:00Z,0.067,9112
Chroma Case,Case,2016-06-27T01:00:00Z,0.066,9201
Chroma Case,Case,2016-06-28T01:00:00Z,0.063,9363
Chroma Case,Case,2016-06-29T01:00:00Z,0.064,8021
Chroma Case,Case,2016-06-30T01:00:00Z,0.059,10321
Chroma Case,Case,2016-07-01T01:00:00Z,0.065,9284
Chroma Case,Case,2016-07-02T01:00:00Z,0.065,8430
Chroma Case,Case,2016-07-03T01:00:00Z,0.06,7254
Chroma Case,Case,2016-07-04T01:00:00Z,0.058,8884
Chroma Case,Case,2016-07-05T01:00:00Z,0.062,7458
Chroma Case,Case,2016-07-06T01:00:00Z,0.063,7007
Chroma Case,Case,2016-07-07T01:00:00Z,0.064,6885
Chroma Case,Case,2016-07-08T01:00:00Z,0.065,7394
Chroma Case,Case,2016-07-09T01:00:00Z,0.064,8424
Chroma Case,Case,2016-07-10T01:00:00Z,0.061,9325
Chroma Case,Case,2016-07-11T01:00:00Z,0.066,7736
Chroma Case,Case,2016-07-12T01:00:00Z,0.067,7498
Chroma Case,Case,2016-07-13T01:00:00Z,0.068,7031
Chroma Case,Case,2016-07-14T01:00:00Z,0.064,7856
Chroma Case,Case,2016-07-15T01:00:00Z,0.069,8819
Chroma Case,Case,2016-07-16T01:00:00Z,0.074,11006
Chroma Case,Case,2016-07-17T01:00:00Z,0.075,6365
Chroma Case,Case,2016-07-18T01:00:00Z,0.073,6042
Chroma Case,Case,2016-07-19T01:00:00Z,0.069,6017
Chroma Case,Case,2016-07-20T01:00:00Z,0.067,5878
Chroma Case,Case,2016-07-21T01:00:00Z,0.071,5275
Chroma Case,Case,2016-07-22T01:00:00Z,0.071,5288
Chroma Case,Case,2016-07-23T01:00:00Z,0.071,5493
Chroma Case,Case,2016-07-24T01:00:00Z,0.072,7528
Chroma Case,Case,2016-07-25T01:00:00Z,0.075,6146
Chroma Case,Case,2016-07-26T01:00:00Z,0.075,5969
Chroma Case,Case,2016-07-27T01:00:00Z,0.07,6910
Chroma Case,Case,2016-07-28T01:00:00Z,0.072,14750
Chroma Case,Case,2016-07-29T01:00:00Z,0.073,7234
Chroma Case,Case,2016-07-30T01:00:00Z,0.071,6518
Chroma Case,Case,2016-07-31T01:00:00Z,0.075,6051
Chroma Case,Case,2016-08-01T01:00:00Z,0.073,7636
Chroma Case,Case,2016-08-02T01:00:00Z,0.075,5830
Chroma Case,Case,2016-08-03T01:00:00Z,0.075,5850
Chroma Case,Case,2016-08-04T01:00:00Z,0.077,6271
Chroma Case,Case,2016-08-05T01:00:00Z,0.077,5150
Chroma Case,Case,2016-08-06T01:00:00Z,0.074,6066
Chroma Case,Case,2016-08-07T01:00:00Z,0.072,5917
Chroma Case,Case,2016-08-08T01:00:00Z,0.07,7129
Chroma Case,Case,2016-08-09T01:00:00Z,0.071,6662
Chroma Case,Case,2016-08-10T01:00:00Z,0.068,6887
Chroma Case,Case,2016-08-11T01:00:00Z,0.07,5871
Chroma Case,Case,2016-08-12T01:00:00Z,0.071,5426
Chroma Case,Case,2016-08-13T01:00:00Z,0.074,5923
Chroma Case,Case,2016-08-14T01:00:00Z,0.069,5865
Chroma Case,Case,2016-08-15T01:00:00Z,0.07,5051
Chroma Case,Case,2016-08-16T01:00:00Z,0.069,5333
Chroma Case,Case,2016-08-17T01:00:00Z,0.067,4981
Chroma Case,Case,2016-08-18T01:00:00Z,0.065,4764
Chroma Case,Case,2016-08-19T01:00:00Z,0.062,6398
Chroma Case,Case,2016-08-20T01:00:00Z,0.063,7513
Chroma Case,Case,2016-08-21T01:00:00Z,0.065,5927
Chroma Case,Case,2016-08-22T01:00:00Z,0.06,5973
Chroma Case,Case,2016-08-23T01:00:00Z,0.061,5509
Chroma Case,Case,2016-08-24T01:00:00Z,0.062,5808
Chroma Case,Case,2016-08-25T01:00:00Z,0.062,6889
Chroma Case,Case,2016-08-26T01:00:00Z,0.061,5994
Chroma Case,Case,2016-08-27T01:00:00Z,0.064,5790
Chroma Case,Case,2016-08-28T01:00:00Z,0.061,6845
Chroma Case,Case,2016-08-29T01:00:00Z,0.059,6430
Chroma Case,Case,2016-08-30T01:00:00Z,0.06,5840
Chroma Case,Case,2016-08-31T01:00:00Z,0.058,4991
Chroma Case,Case,2016-09-01T01:00:00Z,0.059,6084
Chroma Case,Case,2016-09-02T01:00:00Z,0.056,5928
Chroma Case,Case,2016-09-03T01:00:00Z,0.057,7782
Chroma Case,Case,2016-09-04T01:00:00Z,0.056,5854
Chroma Case,Case,2016-09-05T01:00:00Z,0.057,5752
Chroma Case,Case,2016-09-06T01:00:00Z,0.058,5658
Chroma Case,Case,2016-09-07T01:00:00Z,0.053,4987
Chroma Case,Case,2016-09-08T01:00:00Z,0.051,4770
Chroma Case,Case,2016-09-09T01:00:00Z,0.056,5231
Chroma Case,Case,2016-09-10T01:00:00Z,0.056,6470
Chroma Case,Case,2016-09-11T01:00:00Z,0.051,5884
Chroma Case,Case,2016-09-12T01:00:00Z,0.051,5061
Chroma Case,Case,2016-09-13T01:00:00Z,0.052,4248
Chroma Case,Case,2016-09-14T01:00:00Z,0.05,4192
Chroma Case,Case,2016-09-15T01:00:00Z,0.053,4636
Chroma Case,Case,2016-09-16T01:00:00Z,0.055,4945
Chroma Case,Case,2016-09-17T01:00:00Z,0.051,5309
Chroma Case,Case,2016-09-18T01:00:00Z,0.051,5428
Chroma Case,Case,2016-09-19T01:00:00Z,0.052,4844
Chroma Case,Case,2016-09-20T01:00:00Z,0.05,7649
Chroma Case,Case,2016-09-21T01:00:00Z,0.05,6343
Chroma Case,Case,2016-09-22T01:00:00Z,0.049,5453
Chroma Case,Case,2016-09-23T01:00:00Z,0.053,5957
Chroma Case,Case,2016-09-24T01:00:00Z,0.054,5373
Chroma Case,Case,2016-09-25T01:00:00Z,0.05,6440
Chroma Case,Case,2016-09-26T01:00:00Z,0.052,5363
Chroma Case,Case,2016-09-27T01:00:00Z,0.052,4787
Chroma Case,Case,2016-09-28T01:00:00Z,0.053,4333
Chroma Case,Case,2016-09-29T01:00:00Z,0.053,7316
Chroma Case,Case,2016-09-30T01:00:00Z,0.053,5310
Chroma Case,Case,2016-10-01T01:00:00Z,0.055,4969
Chroma Case,Case,2016-10-02T01:00:00Z,0.051,5383
Chroma Case,Case,2016-10-03T01:00:00Z,0.052,4395
Chroma Case,Case,2016-10-04T01:00:00Z,0.05,4940
Chroma Case,Case,2016-10-05T01:00:00Z,0.054,3541
Chroma Case,Case,2016-10-06T01:00:00Z,0.046,4227
Chroma Case,Case,2016-10-07T01:00:00Z,0.05,5411
Chroma Case,Case,2016-10-08T01:00:00Z,0.052,5124
Chroma Case,Case,2016-10-09T01:00:00Z,0.053,5103
Chroma Case,Case,2016-10-10T01:00:00Z,0.051,4143
Chroma Case,Case,2016-10-11T01:00:00Z,0.056,3767
Chroma Case,Case,2016-10-12T01:00:00Z,0.052,3443
Chroma Case,Case,2016-10-13T01:00:00Z,0.054,3365
Chroma Case,Case,2016-10-14T01:00:00Z,0.05,3940
Chroma Case,Case,2016-10-15T01:00:00Z,0.054,4202
Chroma Case,Case,2016-10-16T01:00:00Z,0.052,4762
Chroma Case,Case,2016-10-17T01:00:00Z,0.05,3912
Chroma Case,Case,2016-10-18T01:00:00Z,0.054,4668
Chroma Case,Case,2016-10-19T01:00:00Z,0.047,7793
Chroma Case,Case,2016-10-20T01:00:00Z,0.055,23657
Chroma Case,Case,2016-10-21T01:00:00Z,0.065,18807
Chroma Case,Case,2016-10-22T01:00:00Z,0.078,23371
Chroma Case,Case,2016-10-23T01:00:00Z,0.087,20286
Chroma Case,Case,2016-10-24T01:00:00Z,0.072,8208
Chroma Case,Case,2016-10-25T01:00:00Z,0.082,14927
Chroma Case,Case,2016-10-26T01:00:00Z,0.09,9887
Chroma Case,Case,2016-10-27T01:00:00Z,0.091,12721
Chroma Case,Case,2016-10-28T01:00:00Z,0.087,12523
Chroma Case,Case,2016-10-29T01:00:00Z,0.081,13929
Chroma Case,Case,2016-10-30T01:00:00Z,0.08,18045
Chroma Case,Case,2016-10-31T01:00:00Z,0.079,20815
Chroma Case,Case,2016-11-01T01:00:00Z,0.112,71990
Chroma Case,Case,2016-11-02T01:00:00Z,0.096,26259
Chroma Case,Case,2016-11-03T01:00:00Z,0.117,25449
Chroma Case,Case,2016-11-04T01:00:00Z,0.119,24590
Chroma Case,Case,2016-11-05T01:00:00Z,0.115,25940
Chroma Case,Case,2016-11-06T01:00:00Z,0.11,18627
Chroma Case,Case,2016-11-07T01:00:00Z,0.093,35374
Chroma Case,Case,2016-11-08T01:00:00Z,0.083,28740
Chroma Case,Case,2016-11-09T01:00:00Z,0.097,58973
Chroma Case,Case,2016-11-10T01:00:00Z,0.12,33962
Chroma Case,Case,2016-11-11T01:00:00Z,0.118,50746
Chroma Case,Case,2016-11-12T01:00:00Z,0.143,58485
Chroma Case,Case,2016-11-13T01:00:00Z,0.146,33664
Chroma Case,Case,2016-11-14T01:00:00Z,0.146,27115
Chroma Case,Case,2016-11-15T01:00:00Z,0.138,22283
Chroma Case,Case,2016-11-16T01:00:00Z,0.135,15468
Chroma Case,Case,2016-11-17T01:00:00Z,0.123,17325
Chroma Case,Case,2016-11-18T01:00:00Z,0.112,12874
Chroma Case,Case,2016-11-19T01:00:00Z,0.102,14378
Chroma Case,Case,2016-11-20T01:00:00Z,0.098,13131
Chroma Case,Case,2016-11-21T01:00:00Z,0.101,7491
Chroma Case,Case,2016-11-22T01:00:00Z,0.102,9980
Chroma Case,Case,2016-11-23T01:00:00Z,0.09,9144
Chroma Case,Case,2016-11-24T01:00:00Z,0.079,14016
Chroma Case,Case,2016-11-25T01:00:00Z,0.081,10051
Chroma Case,Case,2016-11-26T01:00:00Z,0.086,11623
Chroma Case,Case,2016-11-27T01:00:00Z,0.087,10331
Chroma Case,Case,2016-11-28T01:00:00Z,0.084,10369
Chroma Case,Case,2016-11-29T01:00:00Z,0.09,10625
Chroma Case,Case,2016-11-30T01:00:00Z,0.089,7800
Chroma Case,Case,2016-12-01T01:00:00Z,0.092,9934
Chroma Case,Case,2016-12-02T01:00:00Z,0.096,7965
Chroma Case,Case,2016-12-03T01:00:00Z,0.092,7641
Chroma Case,Case,2016-12-04T01:00:00Z,0.089,9857
Chroma Case,Case,2016-12-05T01:00:00Z,0.089,8119
Chroma Case,Case,2016-12-06T01:00:00Z,0.085,5870
Chroma Case,Case,2016-12-07T01:00:00Z,0.084,7521
Chroma Case,Case,2016-12-08T01:00:00Z,0.083,6026
Chroma Case,Case,2016-12-09T01:00:00Z,0.088,5377
Chroma Case,Case,2016-12-10T01:00:00Z,0.082,5919
Chroma Case,Case,2016-12-11T01:00:00Z,0.087,7378
Chroma Case,Case,2016-12-12T01:00:00Z,0.084,5580
Chroma Case,Case,2016-12-13T01:00:00Z,0.085,13220
Chroma Case,Case,2016-12-14T01:00:00Z,0.08,5908
Chroma Case,Case,2016-12-15T01:00:00Z,0.079,6082
Chroma Case,Case,2016-12-16T01:00:00Z,0.076,7110
Chroma Case,Case,2016-12-17T01:00:00Z,0.076,7214
Chroma Case,Case,2016-12-18T01:00:00Z,0.07,10324
Chroma Case,Case,2016-12-19T01:00:00Z,0.072,6791
Chroma Case,Case,2016-12-20T01:00:00Z,0.072,5749
Chroma Case,Case,2016-12-21T01:00:00Z,0.07,5396
Chroma Case,Case,2016-12-22T01:00:00Z,0.065,6554
Chroma Case,Case,2016-12-23T01:00:00Z,0.058,6823
Chroma Case,Case,2016-12-24T01:00:00Z,0.06,7959
Chroma Case,Case,2016-12-25T01:00:00Z,0.065,9294
Chroma Case,Case,2016-12-26T01:00:00Z,0.07,7099
Chroma Case,Case,2016-12-27T01:00:00Z,0.068,7676
Chroma Case,Case,2016-12-28T01:00:00Z,0.062,7000
Chroma Case,Case,2016-12-29T01:00:00Z,0.065,8559
Chroma Case,Case,2016-12-30T01:00:00Z,0.074,7481
Chroma Case,Case,2016-12-31T01:00:00Z,0.077,12545
Chroma Case,Case,2017-01-01T01:00:00Z,0.08,10424
Chroma Case,Case,2017-01-02T01:00:00Z,0.079,11865
Chroma Case,Case,2017-01-03T01:00:00Z,0.087,7369
Chroma Case,Case,2017-01-04T01:00:00Z,0.083,6607
Chroma Case,Case,2017-01-05T01:00:00Z,0.08,5703
Chroma Case,Case,2017-01-06T01:00:00Z,0.08,6492
Chroma Case,Case,2017-01-07T01:00:00Z,0.085,8159
Chroma Case,Case,2017-01-08T01:00:00Z,0.084,7258
Chroma Case,Case,2017-01-09T01:00:00Z,0.077,7506
Chroma Case,Case,2017-01-10T01:00:00Z,0.081,6426
Chroma Case,Case,2017-01-11T01:00:00Z,0.082,8204
Chroma Case,Case,2017-01-12T01:00:00Z,0.078,5642
Chroma Case,Case,2017-01-13T01:00:00Z,0.08,6182
Chroma Case,Case,2017-01-14T01:00:00Z,0.077,7085
Chroma Case,Case,2017-01-15T01:00:00Z,0.072,7052
Chroma Case,Case,2017-01-16T01:00:00Z,0.076,6353
Chroma Case,Case,2017-01-17T01:00:00Z,0.078,5833
Chroma Case,Case,2017-01-18T01:00:00Z,0.076,4842
Chroma Case,Case,2017-01-19T01:00:00Z,0.073,5655
Chroma Case,Case,2017-01-20T01:00:00Z,0.072,5254
Chroma Case,Case,2017-01-21T01:00:00Z,0.072,5861
Chroma Case,Case,2017-01-22T01:00:00Z,0.072,6972
Chroma Case,Case,2017-01-23T01:00:00Z,0.068,6234
Chroma Case,Case,2017-01-24T01:00:00Z,0.068,6191
Chroma Case,Case,2017-01-25T01:00:00Z,0.067,5096
Chroma Case,Case,2017-01-26T01:00:00Z,0.066,5812
Chroma Case,Case,2017-01-27T01:00:00Z,0.062,6329
Chroma Case,Case,2017-01-28T01:00:00Z,0.069,6162
Chroma Case,Case,2017-01-29T01:00:00Z,0.064,7262
Chroma Case,Case,2017-01-30T01:00:00Z,0.067,6413
Chroma Case,Case,2017-01-31T01:00:00Z,0.069,5579
Chroma Case,Case,2017-02-01T01:00:00Z,0.069,4890
Chroma Case,Case,2017-02-02T01:00:00Z,0.073,5376
Chroma Case,Case,2017-02-03T01:00:00Z,0.073,6206
Chroma Case,Case,2017-02-04T01:00:00Z,0.077,6178
Chroma Case,Case,2017-02-05T01:00:00Z,0.071,6379
Chroma Case,Case,2017-02-06T01:00:00Z,0.069,5006
Chroma Case,Case,2017-02-07T01:00:00Z,0.074,5104
Chroma Case,Case,2017-02-08T01:00:00Z,0.072,4819
Chroma Case,Case,2017-02-09T01:00:00Z,0.072,5060
Chroma Case,Case,2017-02-10T01:00:00Z,0.067,6924
Chroma Case,Case,2017-02-11T01:00:00Z,0.064,7837
Chroma Case,Case,2017-02-12T01:00:00Z,0.064,5351
Chroma Case,Case,2017-02-13T01:00:00Z,0.065,5143
Chroma Case,Case,2017-02-14T01:00:00Z,0.067,4844
Chroma Case,Case,2017-02-15T01:00:00Z,0.064,4476
Chroma Case,Case,2017-02-16T01:00:00Z,0.063,6238
Chroma Case,Case,2017-02-17T01:00:00Z,0.062,4939
Chroma Case,Case,2017-02-18T01:00:00Z,0.061,6508
Chroma Case,Case,2017-02-19T01:00:00Z,0.063,5747
Chroma Case,Case,2017-02-20T01:00:00Z,0.064,6059
Chroma Case,Case,2017-02-21T01:00:00Z,0.063,5554
Chroma Case,Case,2017-02-22T01:00:00Z,0.067,6422
Chroma Case,Case,2017-02-23T01:00:00Z,0.064,5867
Chroma Case,Case,2017-02-24T01:00:00Z,0.065,6142
Chroma Case,Case,2017-02-25T01:00:00Z,0.063,7634
Chroma Case,Case,2017-02-26T01:00:00Z,0.067,11958
Chroma Case,Case,2017-02-27T01:00:00Z,0.072,19558
Chroma Case,Case,2017-02-28T01:00:00Z,0.084,12382
Chroma Case,Case,2017-03-01T01:00:00Z,0.094,15315
Chroma Case,Case,2017-03-02T01:00:00Z,0.099,10370
Chroma Case,Case,2017-03-03T01:00:00Z,0.095,8197
Chroma Case,Case,2017-03-04T01:00:00Z,0.097,7346
Chroma Case,Case,2017-03-05T01:00:00Z,0.092,6823
Chroma Case,Case,2017-03-06T01:00:00Z,0.088,4798
Chroma Case,Case,2017-03-07T01:00:00Z,0.09,5033
Chroma Case,Case,2017-03-08T01:00:00Z,0.088,4568
Chroma Case,Case,2017-03-09T01:00:00Z,0.081,4061
Chroma Case,Case,2017-03-10T01:00:00Z,0.086,6716
Chroma Case,Case,2017-03-11T01:00:00Z,0.086,7385
Chroma Case,Case,2017-03-12T01:00:00Z,0.085,4749
Chroma Case,Case,2017-03-13T01:00:00Z,0.085,4670
Chroma Case,Case,2017-03-14T01:00:00Z,0.085,4643
Chroma Case,Case,2017-03-15T01:00:00Z,0.083,4497
Chroma Case,Case,2017-03-16T01:00:00Z,0.085,4787
Chroma Case,Case,2017-03-17T01:00:00Z,0.089,5483
Chroma Case,Case,2017-03-18T01:00:00Z,0.088,7189
Chroma Case,Case,2017-03-19T01:00:00Z,0.083,7097
Chroma Case,Case,2017-03-20T01:00:00Z,0.074,7575
Chroma Case,Case,2017-03-21T01:00:00Z,0.08,5683
Chroma Case,Case,2017-03-22T01:00:00Z,0.079,7558
Chroma Case,Case,2017-03-23T01:00:00Z,0.082,5876
Chroma Case,Case,2017-03-24T01:00:00Z,0.078,6940
Chroma Case,Case,2017-03-25T01:00:00Z,0.082,6527
Chroma Case,Case,2017-03-26T01:00:00Z,0.079,5976
Chroma Case,Case,2017-03-27T01:00:00Z,0.075,6682
Chroma Case,Case,2017-03-28T01:00:00Z,0.078,6269
Chroma Case,Case,2017-03-29T01:00:00Z,0.079,5144
Chroma Case,Case,2017-03-30T01:00:00Z,0.08,6083
Chroma Case,Case,2017-03-31T01:00:00Z,0.077,6133
Chroma Case,Case,2017-04-01T01:00:00Z,0.078,7150
Chroma Case,Case,2017-04-02T01:00:00Z,0.076,6059
Chroma Case,Case,2017-04-03T01:00:00Z,0.069,5653
Chroma Case,Case,2017-04-04T01:00:00Z,0.076,4856
Chroma Case,Case,2017-04-05T01:00:00Z,0.074,4524
Chroma Case,Case,2017-04-06T01:00:00Z,0.074,5381
Chroma Case,Case,2017-04-07T01:00:00Z,0.076,4489
Chroma Case,Case,2017-04-08T01:00:00Z,0.076,5281
Chroma Case,Case,2017-04-09T01:00:00Z,0.076,4565
Chroma Case,Case,2017-04-10T01:00:00Z,0.078,5285
Chroma Case,Case,2017-04-11T01:00:00Z,0.078,4278
Chroma Case,Case,2017-04-12T01:00:00Z,0.076,4662
Chroma Case,Case,2017-04-13T01:00:00Z,0.078,5236
Chroma Case,Case,2017-04-14T01:00:00Z,0.073,4865
Chroma Case,Case,2017-04-15T01:00:00Z,0.07,5131
Chroma Case,Case,2017-04-16T01:00:00Z,0.07,5474
Chroma Case,Case,2017-04-17T01:00:00Z,0.07,5691
Chroma Case,Case,2017-04-18T01:00:00Z,0.067,5251
Chroma Case,Case,2017-04-19T01:00:00Z,0.067,4887
Chroma Case,Case,2017-04-20T01:00:00Z,0.066,5078
Chroma Case,Case,2017-04-21T01:00:00Z,0.07,5339
Chroma Case,Case,2017-04-22T01:00:00Z,0.071,5703
Chroma Case,Case,2017-04-23T01:00:00Z,0.069,5561
Chroma Case,Case,2017-04-24T01:00:00Z,0.067,5053
Chroma Case,Case,2017-04-25T01:00:00Z,0.065,5537
Chroma Case,Case,2017-04-26T01:00:00Z,0.069,4734
Chroma Case,Case,2017-04-27T01:00:00Z,0.07,4501
Chroma Case,Case,2017-04-28T01:00:00Z,0.071,5600
Chroma Case,Case,2017-04-29T01:00:00Z,0.068,6138
Chroma Case,Case,2017-04-30T01:00:00Z,0.069,5473
Chroma Case,Case,2017-05-01T01:00:00Z,0.067,5707
Chroma Case,Case,2017-05-02T01:00:00Z,0.067,4352
Chroma Case,Case,2017-05-03T01:00:00Z,0.068,4813
Chroma Case,Case,2017-05-04T01:00:00Z,0.067,4129
Chroma Case,Case,2017-05-05T01:00:00Z,0.066,5179
Chroma Case,Case,2017-05-06T01:00:00Z,0.064,5510
Chroma Case,Case,2017-05-07T01:00:00Z,0.065,5481
Chroma Case,Case,2017-05-08T01:00:00Z,0.064,4075
Chroma Case,Case,2017-05-09T01:00:00Z,0.062,4402
Chroma Case,Case,2017-05-10T01:00:00Z,0.062,4522
Chroma Case,Case,2017-05-11T01:00:00Z,0.062,5485
Chroma Case,Case,2017-05-12T01:00:00Z,0.064,4350
Chroma Case,Case,2017-05-13T01:00:00Z,0.066,5687
Chroma Case,Case,2017-05-14T01:00:00Z,0.065,5108
Chroma Case,Case,2017-05-15T01:00:00Z,0.066,6031
Chroma Case,Case,2017-05-16T01:00:00Z,0.067,4296
Chroma Case,Case,2017-05-17T01:00:00Z,0.065,4432
Chroma Case,Case,2017-05-18T01:00:00Z,0.068,4255
Chroma Case,Case,2017-05-19T01:00:00Z,0.067,4117
Chroma Case,Case,2017-05-20T01:00:00Z,0.068,5814
Chroma Case,Case,2017-05-21T01:00:00Z,0.065,5099
Chroma Case,Case,2017-05-22T01:00:00Z,0.065,4885
Chroma Case,Case,2017-05-23T01:00:00Z,0.066,3803
Chroma Case,Case,2017-05-24T01:00:00Z,0.055,7180
Chroma Case,Case,2017-05-25T01:00:00Z,0.058,5179
Chroma Case,Case,2017-05-26T01:00:00Z,0.059,4865
Chroma Case,Case,2017-05-27T01:00:00Z,0.061,3958
Chroma Case,Case,2017-05-28T01:00:00Z,0.06,5202
Chroma Case,Case,2017-05-29T01:00:00Z,0.058,4351
